Calc_Ramp_Ex_nm	Calc_Ramp_Rt_nm	Defl_V_Ex	Defl_V_Rt	
3.603516e+02	1.386719e+02	-8.887500e-02	-8.887500e-02	
3.613281e+02	1.376953e+02	-8.962500e-02	-8.887500e-02	
3.623047e+02	1.367188e+02	-8.925000e-02	-8.962500e-02	
3.632813e+02	1.357422e+02	-8.812500e-02	-8.962500e-02	
3.642578e+02	1.347656e+02	-8.700000e-02	-8.962500e-02	
3.652344e+02	1.337891e+02	-8.962500e-02	-9.037500e-02	
3.662109e+02	1.328125e+02	-8.700000e-02	-9.000000e-02	
3.671875e+02	1.318359e+02	-8.700000e-02	-9.075000e-02	
3.681641e+02	1.308594e+02	-8.812500e-02	-8.925000e-02	
3.691406e+02	1.298828e+02	-8.850000e-02	-9.037500e-02	
3.701172e+02	1.289063e+02	-8.737500e-02	-8.925000e-02	
3.710938e+02	1.279297e+02	-8.887500e-02	-8.850000e-02	
3.720703e+02	1.269531e+02	-8.887500e-02	-8.887500e-02	
3.730469e+02	1.259766e+02	-8.925000e-02	-8.887500e-02	
3.740234e+02	1.250000e+02	-8.700000e-02	-9.000000e-02	
3.750000e+02	1.240234e+02	-8.737500e-02	-8.925000e-02	
3.759766e+02	1.230469e+02	-8.662500e-02	-8.925000e-02	
3.769531e+02	1.220703e+02	-8.812500e-02	-8.812500e-02	
3.779297e+02	1.210938e+02	-8.850000e-02	-8.850000e-02	
3.789063e+02	1.201172e+02	-8.812500e-02	-8.850000e-02	
3.798828e+02	1.191406e+02	-8.550000e-02	-9.075000e-02	
3.808594e+02	1.181641e+02	-8.925000e-02	-8.887500e-02	
