approach_displacement	approach_deflection	retract_displacement	retract_deflection
329.6208	-18.12273	329.748	-18.02125
329.7019	-18.10243	329.8291	-18.21405
329.783	-18.11258	329.9102	-18.32567
329.8641	-18.011110000000002	329.9913	-18.28508
329.9452	-18.00096	330.0724	-17.96037
330.0263	-18.18361	330.1536	-18.092290000000002
330.1075	-18.2242	330.2347	-18.12273
330.1886	-17.89949	330.3158	-18.335820000000002
330.2697	-18.13287	330.3969	-18.30537
330.3508	-17.96037	330.478	-18.335820000000002
330.4319	-18.18361	330.5591	-18.18361
330.513	-17.91978	330.6403	-18.0517
330.5941	-18.04155	330.7214	-18.15317
330.6753	-17.96037	330.8025	-18.19376
330.7564	-18.06184	330.8836	-18.21405
330.8375	-18.06184	330.9647	-18.16331
330.9186	-18.10243	331.0458	-18.18361
330.9997	-18.21405	331.127	-18.35611
331.0808	-17.98067	331.2081	-18.16331
331.162	-18.04155	331.2892	-18.21405
331.2431	-18.00096	331.3703	-18.21405
331.3242	-17.89949	331.4514	-18.16331
331.4053	-17.858900000000002	331.5325	-18.40684
331.4864	-17.940080000000002	331.6136	-18.416990000000002
331.5675	-18.07199	331.6948	-18.34596
331.6487	-18.34596	331.7759	-18.25464
331.7298	-18.34596	331.857	-18.18361
331.8109	-18.29523	331.9381	-18.24449
331.892	-17.99081	332.0192	-17.950229999999998
331.9731	-17.99081	332.1003	-18.08214
332.0542	-18.24449	332.1815	-18.02125
332.1353	-17.96037	332.2626	-18.07199
332.2165	-17.838610000000003	332.3437	-18.15317
332.2976	-18.02125	332.4248	-18.34596
332.3787	-18.15317	332.5059	-18.498170000000002
332.4598	-18.12273	332.587	-18.3967
332.5409	-18.08214	332.6682	-18.10243
332.622	-18.011110000000002	332.7493	-18.19376
332.7032	-17.940080000000002	332.8304	-18.18361
332.7843	-18.11258	332.9115	-18.16331
332.8654	-18.13287	332.9926	-18.2039
332.9465	-18.17346	333.0737	-18.31552
333.0276	-18.16331	333.1548	-18.427139999999998
333.1087	-17.838610000000003	333.236	-18.3764
333.1898	-17.82846	333.3171	-18.36626
333.271	-17.8792	333.3982	-18.23434
333.3521	-18.23434	333.4793	-18.32567
333.4332	-18.28508	333.5604	-18.07199
333.5143	-17.96037	333.6415	-18.2039
333.5954	-18.17346	333.7227	-18.24449
333.6765	-18.31552	333.8038	-18.416990000000002
333.7577	-18.14302	333.8849	-18.34596
333.8388	-18.17346	333.966	-18.12273
333.9199	-18.25464	334.0471	-18.24449
334.001	-18.2039	334.1282	-18.12273
334.0821	-18.04155	334.2094	-18.28508
334.1632	-18.2242	334.2905	-18.24449
334.2444	-18.17346	334.3716	-18.13287
334.3255	-18.06184	334.4527	-18.2039
334.4066	-17.8792	334.5338	-18.18361
334.4877	-17.940080000000002	334.6149	-18.19376
334.5688	-18.23434	334.696	-18.26479
334.6499	-18.092290000000002	334.7772	-18.32567
334.731	-17.940080000000002	334.8583	-18.2039
334.8122	-17.92993	334.9394	-18.24449
334.8933	-18.18361	335.0205	-18.11258
334.9744	-18.092290000000002	335.1016	-18.17346
335.0555	-18.14302	335.1827	-18.15317
335.1366	-17.858900000000002	335.2639	-18.44743
335.2177	-18.06184	335.345	-18.34596
335.2989	-18.02125	335.4261	-18.3764
335.38	-18.11258	335.5072	-18.23434
335.4611	-18.0314	335.5883	-18.07199
335.5422	-18.30537	335.6694	-18.25464
335.6233	-18.43729	335.7505	-18.26479
335.7044	-18.11258	335.8317	-18.14302
335.7856	-18.06184	335.9128	-18.17346
335.8667	-18.2039	335.9939	-18.08214
335.9478	-17.950229999999998	336.075	-18.13287
336.0289	-18.092290000000002	336.1561	-18.274929999999998
336.11	-18.00096	336.2372	-18.25464
336.1911	-18.011110000000002	336.3184	-18.3764
336.2722	-18.11258	336.3995	-18.35611
336.3534	-18.24449	336.4806	-18.29523
336.4345	-18.14302	336.5617	-18.13287
336.5156	-18.00096	336.6428	-18.18361
336.5967	-18.04155	336.7239	-18.12273
336.6778	-18.16331	336.8051	-18.26479
336.7589	-18.12273	336.8862	-18.38655
336.8401	-18.07199	336.9673	-18.335820000000002
336.9212	-18.06184	337.0484	-18.06184
337.0023	-17.940080000000002	337.1295	-18.15317
337.0834	-17.86905	337.2106	-18.29523
337.1645	-17.8792	337.2917	-18.00096
337.2456	-17.96037	337.3729	-17.88934
337.3268	-18.12273	337.454	-18.13287
337.4079	-18.23434	337.5351	-18.0314
337.489	-18.17346	337.6162	-18.18361
337.5701	-18.17346	337.6973	-18.10243
337.6512	-18.25464	337.7784	-17.86905
337.7323	-18.092290000000002	337.8596	-18.2242
337.8134	-18.15317	337.9407	-18.25464
337.8946	-17.91978	338.0218	-18.10243
337.9757	-18.3764	338.1029	-18.04155
338.0568	-18.2242	338.184	-18.092290000000002
338.1379	-17.99081	338.2651	-18.092290000000002
338.219	-18.04155	338.3463	-17.940080000000002
338.3001	-18.18361	338.4274	-18.02125
338.3813	-18.23434	338.5085	-18.34596
338.4624	-18.26479	338.5896	-18.0314
338.5435	-18.10243	338.6707	-18.335820000000002
338.6246	-17.97052	338.7518	-18.40684
338.7057	-17.75743	338.8329	-18.00096
338.7868	-18.00096	338.9141	-17.81831
338.868	-17.8792	338.9952	-18.15317
338.9491	-17.92993	339.0763	-18.30537
339.0302	-17.99081	339.1574	-18.335820000000002
339.11130000000003	-18.092290000000002	339.2385	-18.14302
339.1924	-18.10243	339.3196	-17.99081
339.2735	-18.092290000000002	339.4008	-18.25464
339.3546	-18.2039	339.4819	-18.32567
339.4358	-17.89949	339.563	-18.19376
339.5169	-18.011110000000002	339.6441	-18.18361
339.598	-18.34596	339.7252	-18.13287
339.6791	-18.19376	339.8063	-18.19376
339.7602	-18.21405	339.8875	-18.16331
339.8413	-18.19376	339.9686	-18.26479
339.9225	-18.24449	340.0497	-18.23434
340.0036	-17.86905	340.1308	-18.24449
340.0847	-17.99081	340.2119	-18.0517
340.1658	-18.13287	340.293	-18.17346
340.2469	-18.02125	340.3741	-18.06184
340.328	-17.73714	340.4553	-18.21405
340.4091	-17.90964	340.5364	-18.31552
340.4903	-18.00096	340.6175	-18.23434
340.5714	-18.0517	340.6986	-18.25464
340.6525	-18.06184	340.7797	-18.569200000000002
340.7336	-18.13287	340.8608	-18.3764
340.8147	-18.02125	340.942	-18.06184
340.8958	-17.88934	341.0231	-18.19376
340.977	-18.13287	341.1042	-18.21405
341.0581	-18.00096	341.1853	-18.34596
341.1392	-18.274929999999998	341.2664	-18.34596
341.2203	-18.15317	341.3475	-18.34596
341.3014	-18.10243	341.4286	-18.38655
341.3825	-18.13287	341.5098	-18.335820000000002
341.4637	-18.011110000000002	341.5909	-17.940080000000002
341.5448	-17.81831	341.672	-17.96037
341.6259	-17.86905	341.7531	-18.02125
341.707	-17.90964	341.8342	-18.15317
341.7881	-17.8792	341.9153	-18.2242
341.8692	-17.90964	341.9965	-18.11258
341.9503	-18.08214	342.0776	-18.28508
342.0315	-18.15317	342.1587	-18.38655
342.1126	-18.00096	342.2398	-18.10243
342.1937	-18.00096	342.3209	-18.011110000000002
342.2748	-17.99081	342.402	-17.98067
342.3559	-18.14302	342.4832	-18.07199
342.437	-17.98067	342.5643	-18.52861
342.5182	-18.11258	342.6454	-18.35611
342.5993	-18.0314	342.7265	-18.2242
342.6804	-18.08214	342.8076	-18.26479
342.7615	-18.12273	342.8887	-18.19376
342.8426	-17.950229999999998	342.9698	-18.3967
342.9237	-17.80817	343.051	-18.31552
343.0049	-18.21405	343.1321	-18.23434
343.086	-18.274929999999998	343.2132	-18.3967
343.1671	-18.06184	343.2943	-18.011110000000002
343.2482	-18.092290000000002	343.3754	-17.99081
343.3293	-18.0517	343.4565	-18.12273
343.4104	-17.92993	343.5377	-17.86905
343.4915	-17.99081	343.6188	-17.74728
343.5727	-18.011110000000002	343.6999	-17.98067
343.6538	-17.77772	343.781	-18.40684
343.7349	-17.80817	343.8621	-18.10243
343.816	-17.80817	343.9432	-18.011110000000002
343.8971	-17.858900000000002	344.0244	-18.21405
343.9782	-18.02125	344.1055	-18.274929999999998
344.0594	-17.838610000000003	344.1866	-18.24449
344.1405	-17.98067	344.2677	-18.011110000000002
344.2216	-17.92993	344.3488	-18.19376
344.3027	-18.13287	344.4299	-18.19376
344.3838	-18.02125	344.511	-18.12273
344.4649	-18.21405	344.5922	-18.13287
344.5461	-18.12273	344.6733	-18.17346
344.6272	-17.80817	344.7544	-18.11258
344.7083	-17.77772	344.8355	-18.25464
344.7894	-18.02125	344.9166	-17.99081
344.8705	-17.8792	344.9977	-17.96037
344.9516	-17.77772	345.0789	-18.16331
345.0327	-17.950229999999998	345.16	-18.10243
345.1139	-18.10243	345.2411	-18.31552
345.195	-18.02125	345.3222	-18.25464
345.2761	-17.706690000000002	345.4033	-17.99081
345.3572	-17.84875	345.4844	-18.02125
345.4383	-17.81831	345.5656	-18.17346
345.5194	-18.08214	345.6467	-18.28508
345.6006	-17.89949	345.7278	-18.34596
345.6817	-17.392139999999998	345.8089	-17.86905
345.7628	-17.59508	345.89	-17.75743
345.8439	-17.77772	345.9711	-18.18361
345.925	-18.04155	346.0522	-18.28508
346.0061	-17.90964	346.1334	-18.17346
346.0872	-17.950229999999998	346.2145	-18.06184
346.1684	-17.98067	346.2956	-18.3764
346.2495	-18.23434	346.3767	-18.32567
346.3306	-18.00096	346.4578	-18.2242
346.4117	-17.92993	346.5389	-18.12273
346.4928	-17.838610000000003	346.6201	-18.16331
346.5739	-17.84875	346.7012	-18.0517
346.6551	-17.8792	346.7823	-17.858900000000002
346.7362	-18.07199	346.8634	-17.99081
346.8173	-18.13287	346.9445	-18.092290000000002
346.8984	-17.86905	347.0256	-18.17346
346.9795	-17.798019999999998	347.1068	-18.23434
347.0606	-17.92993	347.1879	-18.26479
347.1418	-17.98067	347.269	-18.17346
347.2229	-18.15317	347.3501	-18.00096
347.304	-17.96037	347.4312	-18.274929999999998
347.3851	-17.798019999999998	347.5123	-18.14302
347.4662	-17.88934	347.5934	-18.274929999999998
347.5473	-18.15317	347.6746	-18.06184
347.6284	-18.21405	347.7557	-18.11258
347.7096	-18.04155	347.8368	-18.274929999999998
347.7907	-18.092290000000002	347.9179	-18.2242
347.8718	-18.15317	347.999	-18.19376
347.9529	-17.92993	348.0801	-18.15317
348.034	-18.0517	348.1613	-18.10243
348.1151	-17.81831	348.2424	-18.011110000000002
348.1963	-17.940080000000002	348.3235	-18.17346
348.2774	-18.08214	348.4046	-18.28508
348.3585	-17.97052	348.4857	-18.25464
348.4396	-17.96037	348.5668	-18.06184
348.5207	-18.15317	348.6479	-18.17346
348.6018	-18.16331	348.7291	-18.21405
348.683	-17.97052	348.8102	-18.14302
348.7641	-17.66611	348.8913	-17.66611
348.8452	-17.99081	348.9724	-18.14302
348.9263	-17.98067	349.0535	-18.17346
349.0074	-17.99081	349.1346	-18.36626
349.0885	-17.950229999999998	349.2158	-18.71126
349.1696	-18.011110000000002	349.2969	-18.43729
349.2508	-18.28508	349.378	-18.092290000000002
349.3319	-17.88934	349.4591	-17.96037
349.413	-17.74728	349.5402	-17.950229999999998
349.4941	-17.798019999999998	349.6213	-18.04155
349.5752	-17.99081	349.7025	-18.13287
349.6563	-18.092290000000002	349.7836	-17.940080000000002
349.7375	-18.04155	349.8647	-17.92993
349.8186	-17.940080000000002	349.9458	-18.14302
349.8997	-18.15317	350.0269	-18.2039
349.9808	-18.18361	350.108	-18.06184
350.0619	-17.96037	350.1891	-18.13287
350.143	-17.89949	350.2703	-17.91978
350.2242	-17.88934	350.3514	-17.98067
350.3053	-17.92993	350.4325	-18.11258
350.3864	-17.74728	350.5136	-17.99081
350.4675	-17.98067	350.5947	-18.08214
350.5486	-17.84875	350.6758	-17.92993
350.6297	-18.04155	350.757	-17.73714
350.7108	-17.97052	350.8381	-18.10243
350.792	-17.77772	350.9192	-17.950229999999998
350.8731	-18.07199	351.0003	-17.88934
350.9542	-18.23434	351.0814	-17.950229999999998
351.0353	-17.97052	351.1625	-18.07199
351.1164	-18.08214	351.2437	-17.940080000000002
351.1975	-18.04155	351.3248	-18.04155
351.2787	-18.13287	351.4059	-18.18361
351.3598	-18.17346	351.487	-18.18361
351.4409	-18.0314	351.5681	-18.08214
351.522	-17.92993	351.6492	-18.15317
351.6031	-17.89949	351.7303	-18.00096
351.6842	-17.81831	351.8115	-18.11258
351.7654	-17.90964	351.8926	-18.011110000000002
351.8465	-17.76758	351.9737	-17.97052
351.9276	-18.08214	352.0548	-18.0314
352.0087	-18.011110000000002	352.1359	-17.950229999999998
352.0898	-18.00096	352.217	-18.11258
352.1709	-17.89949	352.2982	-18.40684
352.252	-17.89949	352.3793	-18.02125
352.3332	-17.99081	352.4604	-18.0517
352.4143	-18.0517	352.5415	-18.2242
352.4954	-17.91978	352.6226	-18.02125
352.5765	-17.82846	352.7037	-17.940080000000002
352.6576	-18.15317	352.7849	-17.80817
352.7387	-18.15317	352.866	-17.858900000000002
352.8199	-17.80817	352.9471	-18.04155
352.901	-17.706690000000002	353.0282	-18.26479
352.9821	-18.02125	353.1093	-18.28508
353.0632	-18.06184	353.1904	-18.0314
353.1443	-17.92993	353.2715	-18.12273
353.2254	-17.66611	353.3527	-18.274929999999998
353.3065	-17.81831	353.4338	-18.00096
353.3877	-17.84875	353.5149	-18.0314
353.4688	-17.96037	353.596	-18.12273
353.5499	-17.99081	353.6771	-18.08214
353.631	-17.858900000000002	353.7582	-17.99081
353.7121	-17.78787	353.8394	-18.092290000000002
353.7932	-18.10243	353.9205	-18.11258
353.8744	-18.12273	354.0016	-18.0314
353.9555	-17.86905	354.0827	-18.19376
354.0366	-17.88934	354.1638	-18.21405
354.1177	-17.92993	354.2449	-18.15317
354.1988	-17.98067	354.326	-18.14302
354.2799	-18.07199	354.4072	-18.34596
354.3611	-17.92993	354.4883	-18.36626
354.4422	-17.838610000000003	354.5694	-17.96037
354.5233	-17.88934	354.6505	-18.04155
354.6044	-18.0517	354.7316	-18.19376
354.6855	-17.86905	354.8127	-17.81831
354.7666	-17.74728	354.8939	-17.858900000000002
354.8477	-17.706690000000002	354.975	-17.798019999999998
354.9289	-17.8792	355.0561	-17.96037
355.01	-17.90964	355.1372	-18.18361
355.0911	-17.86905	355.2183	-18.14302
355.1722	-18.21405	355.2994	-17.76758
355.2533	-18.12273	355.3806	-17.84875
355.3344	-17.706690000000002	355.4617	-18.02125
355.4156	-17.86905	355.5428	-18.07199
355.4967	-17.91978	355.6239	-17.89949
355.5778	-17.84875	355.705	-18.21405
355.6589	-17.90964	355.7861	-17.96037
355.74	-18.011110000000002	355.8672	-17.950229999999998
355.8211	-17.99081	355.9484	-18.07199
355.9023	-17.88934	356.0295	-18.19376
355.9834	-17.81831	356.1106	-18.18361
356.0645	-18.10243	356.1917	-18.08214
356.1456	-18.0314	356.2728	-18.427139999999998
356.2267	-18.08214	356.3539	-18.0314
356.3078	-17.86905	356.4351	-18.0314
356.3889	-18.00096	356.5162	-17.98067
356.4701	-18.11258	356.5973	-17.940080000000002
356.5512	-18.16331	356.6784	-18.011110000000002
356.6323	-17.81831	356.7595	-18.0314
356.7134	-18.00096	356.8406	-18.14302
356.7945	-18.12273	356.9218	-18.10243
356.8756	-18.2039	357.0029	-18.0517
356.9568	-17.78787	357.084	-18.02125
357.0379	-17.77772	357.1651	-17.75743
357.119	-17.86905	357.2462	-17.90964
357.2001	-18.13287	357.3273	-17.92993
357.2812	-18.11258	357.4084	-17.940080000000002
357.3623	-18.12273	357.4896	-17.91978
357.4435	-17.98067	357.5707	-17.858900000000002
357.5246	-18.13287	357.6518	-17.97052
357.6057	-18.11258	357.7329	-18.0314
357.6868	-18.11258	357.814	-18.0517
357.7679	-17.8792	357.8951	-17.98067
357.849	-17.75743	357.9763	-17.75743
357.9301	-17.77772	358.0574	-18.08214
358.0113	-17.99081	358.1385	-18.18361
358.0924	-17.77772	358.2196	-18.011110000000002
358.1735	-17.96037	358.3007	-17.99081
358.2546	-17.89949	358.3818	-17.86905
358.3357	-17.90964	358.463	-18.2242
358.4168	-18.25464	358.5441	-18.3967
358.498	-18.10243	358.6252	-18.30537
358.5791	-18.2039	358.7063	-18.14302
358.6602	-17.80817	358.7874	-17.80817
358.7413	-17.59508	358.8685	-17.838610000000003
358.8224	-18.00096	358.9496	-18.12273
358.9035	-18.00096	359.0308	-18.18361
358.9846	-18.16331	359.1119	-18.21405
359.0658	-18.30537	359.193	-18.24449
359.1469	-17.98067	359.2741	-18.43729
359.228	-18.00096	359.3552	-18.08214
359.3091	-18.13287	359.4363	-17.72699
359.3902	-17.90964	359.5175	-17.96037
359.4713	-18.02125	359.5986	-18.00096
359.5525	-17.940080000000002	359.6797	-18.11258
359.6336	-17.89949	359.7608	-18.04155
359.7147	-17.97052	359.8419	-18.35611
359.7958	-18.07199	359.923	-18.13287
359.8769	-18.14302	360.0042	-18.0517
359.958	-18.2242	360.0853	-18.26479
360.0392	-17.99081	360.1664	-18.26479
360.1203	-17.90964	360.2475	-18.00096
360.2014	-17.8792	360.3286	-18.07199
360.2825	-17.97052	360.4097	-18.26479
360.3636	-18.0314	360.4908	-18.24449
360.4447	-17.89949	360.572	-17.91978
360.5258	-17.686400000000003	360.6531	-18.00096
360.607	-17.706690000000002	360.7342	-18.14302
360.6881	-17.89949	360.8153	-18.092290000000002
360.7692	-17.99081	360.8964	-18.17346
360.8503	-17.88934	360.9775	-17.74728
360.9314	-17.90964	361.0587	-17.858900000000002
361.0125	-18.13287	361.1398	-17.96037
361.0937	-17.88934	361.2209	-18.18361
361.1748	-17.58493	361.302	-18.0314
361.2559	-17.950229999999998	361.3831	-18.02125
361.337	-17.950229999999998	361.4642	-18.18361
361.4181	-18.17346	361.5453	-18.25464
361.4992	-18.0314	361.6265	-18.21405
361.5804	-17.625519999999998	361.7076	-18.06184
361.6615	-17.798019999999998	361.7887	-17.99081
361.7426	-18.06184	361.8698	-17.89949
361.8237	-17.88934	361.9509	-17.90964
361.9048	-18.092290000000002	362.032	-17.858900000000002
361.9859	-18.13287	362.1132	-18.14302
362.067	-17.99081	362.1943	-18.40684
362.1482	-17.72699	362.2754	-18.17346
362.2293	-17.8792	362.3565	-17.91978
362.3104	-17.76758	362.4376	-17.82846
362.3915	-17.89949	362.5187	-17.92993
362.4726	-17.92993	362.5999	-18.011110000000002
362.5537	-17.97052	362.681	-18.12273
362.6349	-18.0314	362.7621	-18.0314
362.716	-17.71684	362.8432	-17.858900000000002
362.7971	-17.686400000000003	362.9243	-17.99081
362.8782	-17.78787	363.0054	-17.77772
362.9593	-17.99081	363.0865	-18.13287
363.0404	-17.88934	363.1677	-18.19376
363.1216	-17.940080000000002	363.2488	-17.88934
363.2027	-17.92993	363.3299	-18.08214
363.2838	-17.8792	363.411	-17.91978
363.3649	-17.91978	363.4921	-17.90964
363.446	-17.798019999999998	363.5732	-18.23434
363.5271	-18.06184	363.6544	-17.99081
363.6082	-18.16331	363.7355	-18.02125
363.6894	-17.80817	363.8166	-18.00096
363.7705	-17.72699	363.8977	-18.14302
363.8516	-17.76758	363.9788	-18.07199
363.9327	-17.91978	364.0599	-18.2039
364.0138	-17.8792	364.1411	-17.96037
364.0949	-17.92993	364.2222	-17.940080000000002
364.1761	-17.81831	364.3033	-18.10243
364.2572	-17.75743	364.3844	-18.31552
364.3383	-18.06184	364.4655	-18.15317
364.4194	-17.858900000000002	364.5466	-18.06184
364.5005	-17.940080000000002	364.6277	-18.19376
364.5816	-18.02125	364.7089	-17.940080000000002
364.6628	-17.81831	364.79	-18.17346
364.7439	-17.89949	364.8711	-18.18361
364.825	-18.12273	364.9522	-18.13287
364.9061	-17.99081	365.0333	-18.04155
364.9872	-17.88934	365.1144	-18.00096
365.0683	-17.858900000000002	365.1956	-18.04155
365.1494	-17.88934	365.2767	-17.89949
365.2306	-17.88934	365.3578	-17.8792
365.3117	-17.90964	365.4389	-18.13287
365.3928	-17.67625	365.52	-18.0517
365.4739	-17.798019999999998	365.6011	-18.13287
365.555	-18.11258	365.6823	-18.06184
365.6361	-17.99081	365.7634	-18.00096
365.7173	-18.00096	365.8445	-18.02125
365.7984	-17.99081	365.9256	-17.69655
365.8795	-18.02125	366.0067	-17.90964
365.9606	-17.72699	366.0878	-18.15317
366.0417	-17.81831	366.1689	-18.16331
366.1228	-17.97052	366.2501	-18.21405
366.2039	-17.56464	366.3312	-18.11258
366.2851	-17.82846	366.4123	-17.66611
366.3662	-17.89949	366.4934	-17.99081
366.4473	-17.92993	366.5745	-18.10243
366.5284	-17.86905	366.6556	-17.858900000000002
366.6095	-17.92993	366.7368	-17.98067
366.6906	-18.04155	366.8179	-18.24449
366.7718	-17.88934	366.899	-18.15317
366.8529	-17.78787	366.9801	-18.15317
366.934	-18.12273	367.0612	-18.17346
367.0151	-17.798019999999998	367.1423	-18.12273
367.0962	-17.381990000000002	367.2234	-18.07199
367.1773	-17.71684	367.3046	-18.19376
367.2585	-18.07199	367.3857	-18.2242
367.3396	-17.92993	367.4668	-18.0517
367.4207	-18.00096	367.5479	-18.011110000000002
367.5018	-17.798019999999998	367.629	-18.011110000000002
367.5829	-17.97052	367.7101	-17.86905
367.664	-18.13287	367.7913	-18.11258
367.7451	-17.88934	367.8724	-18.04155
367.8263	-17.80817	367.9535	-18.14302
367.9074	-17.80817	368.0346	-17.98067
367.9885	-17.78787	368.1157	-17.8792
368.0696	-17.82846	368.1968	-17.82846
368.1507	-17.91978	368.278	-18.29523
368.2318	-17.72699	368.3591	-18.30537
368.313	-17.89949	368.4402	-17.940080000000002
368.3941	-18.08214	368.5213	-18.10243
368.4752	-17.75743	368.6024	-18.29523
368.5563	-17.60522	368.6835	-17.98067
368.6374	-17.86905	368.7646	-18.06184
368.7185	-17.58493	368.8458	-17.92993
368.7997	-17.798019999999998	368.9269	-18.02125
368.8808	-17.69655	369.008	-17.96037
368.9619	-17.63567	369.0891	-17.97052
369.043	-17.89949	369.1702	-18.24449
369.1241	-18.18361	369.2513	-18.24449
369.2052	-17.80817	369.3325	-17.940080000000002
369.2863	-17.8792	369.4136	-17.88934
369.3675	-17.798019999999998	369.4947	-18.06184
369.4486	-18.02125	369.5758	-18.13287
369.5297	-18.0517	369.6569	-18.0314
369.6108	-18.08214	369.738	-17.99081
369.6919	-17.96037	369.8192	-18.11258
369.773	-18.0314	369.9003	-17.99081
369.8542	-17.86905	369.9814	-18.07199
369.9353	-17.96037	370.0625	-18.04155
370.0164	-17.61537	370.1436	-18.0517
370.0975	-17.66611	370.2247	-18.30537
